x,y
1.42832,50.8194
1.43264,50.8218
1.43697,50.8243
1.44129,50.8268
1.44562,50.8292
1.44995,50.8317
1.45427,50.8342
1.4586,50.8366
1.46293,50.8391
1.46725,50.8416
1.47158,50.844
1.4759,50.8465
1.48023,50.849
1.48456,50.8514
1.48888,50.8539
1.49321,50.8564
1.49754,50.8588
1.50186,50.8613
1.50619,50.8638
1.51051,50.8662
1.51484,50.8687
1.51917,50.8711
1.52349,50.8736
1.52782,50.8761
1.53214,50.8785
1.53647,50.881
1.5408,50.8835
1.54512,50.8859
1.54945,50.8884
1.55377,50.8909
1.5581,50.8933
1.56243,50.8958
1.56675,50.8982
1.57108,50.9007
1.5754,50.9032
1.57973,50.9056
1.58406,50.9081
1.58838,50.9106
1.59271,50.913
1.59703,50.9155
1.60136,50.9179
1.60569,50.9204
1.61001,50.9229
1.61434,50.9253
1.61866,50.9278
1.62299,50.9302
1.62731,50.9327
1.63164,50.9352
1.63597,50.9376
1.64029,50.9401
1.64462,50.9426
1.64894,50.945
1.65327,50.9475
1.6576,50.9499
1.66192,50.9524
1.66625,50.9549
1.67057,50.9573
1.6749,50.9598
1.67922,50.9622
1.68355,50.9647
1.68788,50.9672
1.6922,50.9696
1.69653,50.9721
1.70085,50.9745
1.70518,50.977
1.7095,50.9795
1.71383,50.9819
1.71815,50.9844
1.72248,50.9868
1.72681,50.9893
1.73113,50.9917
1.73546,50.9942
1.73978,50.9967
1.74411,50.9991
1.74843,51.0016
1.75276,51.004
1.75708,51.0065
1.76141,51.009
1.76573,51.0114
1.77006,51.0139
1.77439,51.0163
1.77871,51.0188
1.78304,51.0212
1.78736,51.0237
1.79169,51.0262
1.79601,51.0286
1.80034,51.0311
1.80466,51.0335
1.80899,51.036
1.81331,51.0384
1.81764,51.0409
1.82196,51.0434
1.82629,51.0458
1.83061,51.0483
1.83494,51.0507
1.83927,51.0532
1.84359,51.0556
1.84792,51.0581
1.85224,51.0605
1.85657,51.063
1.86089,51.0655
1.86522,51.0679
1.86954,51.0704
1.87387,51.0728
1.87819,51.0753
1.88252,51.0777
1.88684,51.0802
1.89117,51.0826
1.89549,51.0851
1.89982,51.0876
1.90414,51.09
1.90847,51.0925
1.91279,51.0949
1.91712,51.0974
1.92144,51.0998
1.92577,51.1023
1.93009,51.1047
1.93442,51.1072
1.93874,51.1096
1.94307,51.1121
1.94739,51.1145
1.95172,51.117
1.95604,51.1195
1.96037,51.1219
1.96469,51.1244
1.96902,51.1268
1.97334,51.1293
1.97767,51.1317
1.98199,51.1342
1.98632,51.1366
1.99064,51.1391
1.99497,51.1415
1.99929,51.144
2.00362,51.1464
2.00794,51.1489
2.01227,51.1513
2.01659,51.1538
2.02092,51.1562
2.02524,51.1587
2.02956,51.1611
2.03389,51.1636
2.03821,51.1661
2.04254,51.1685
2.04686,51.171
2.05119,51.1734
2.05551,51.1759
2.05984,51.1783
2.06416,51.1808
2.06849,51.1832
2.07281,51.1857
2.07714,51.1881
2.08146,51.1906
2.08579,51.193
2.09011,51.1955
2.09443,51.1979
2.09876,51.2004
2.10308,51.2028
2.10741,51.2053
2.11173,51.2077
2.11606,51.2102
2.12038,51.2126
2.12471,51.2151
2.12903,51.2175
2.13336,51.22
2.13768,51.2224
2.142,51.2249
2.14633,51.2273
2.15065,51.2298
2.15498,51.2322
2.1593,51.2346
2.16363,51.2371
2.16795,51.2395
2.17227,51.242
2.1766,51.2444
2.18092,51.2469
2.18525,51.2493
2.18957,51.2518
2.1939,51.2542
2.19822,51.2567
2.20254,51.2591
2.20687,51.2616
2.21119,51.264
2.21552,51.2665
2.21984,51.2689
2.22417,51.2714
2.22849,51.2738
2.23281,51.2763
2.23714,51.2787
2.24146,51.2811
2.24579,51.2836
2.25011,51.286
2.25444,51.2885
2.25876,51.2909
2.26308,51.2934
2.26741,51.2958
2.27173,51.2983
2.27606,51.3007
2.28038,51.3032
2.2847,51.3056
2.28903,51.3081
2.29335,51.3105
2.29768,51.3129
2.302,51.3154
2.30632,51.3178
2.31065,51.3203
2.31497,51.3227
2.3193,51.3252
2.32362,51.3276
2.32794,51.3301
2.33227,51.3325
2.33659,51.3349
2.34092,51.3374
2.34524,51.3398
2.34956,51.3423
2.35389,51.3447
2.35821,51.3472
2.36254,51.3496
2.36686,51.3521
2.37118,51.3545
2.37551,51.3569
2.37983,51.3594
2.38415,51.3618
2.38848,51.3643
2.3928,51.3667
2.39713,51.3692
2.40145,51.3716
2.40577,51.374
2.4101,51.3765
2.41442,51.3789
2.41874,51.3814
2.42307,51.3838
2.42739,51.3863
2.43172,51.3887
2.43604,51.3911
2.44036,51.3936
2.44469,51.396
2.44901,51.3985
2.45333,51.4009
2.45766,51.4033
2.46198,51.4058
2.4663,51.4082
2.47063,51.4107
2.47495,51.4131
2.47927,51.4155
2.4836,51.418
2.48792,51.4204
2.49225,51.4229
2.49657,51.4253
2.50089,51.4278
2.50522,51.4302
2.50954,51.4326
2.51386,51.4351
2.51819,51.4375
2.52251,51.44
2.52683,51.4424
2.53116,51.4448
2.53548,51.4473
2.5398,51.4497
2.54413,51.4521
2.54845,51.4546
2.55277,51.457
2.5571,51.4595
2.56142,51.4619
2.56574,51.4643
2.57007,51.4668
2.57439,51.4692
2.57871,51.4717
2.58304,51.4741
2.58736,51.4765
2.59168,51.479
2.59601,51.4814
2.60033,51.4839
2.60465,51.4863
2.60898,51.4887
2.6133,51.4912
2.61762,51.4936
2.62195,51.496
2.62627,51.4985
2.63059,51.5009
2.63491,51.5034
2.63924,51.5058
2.64356,51.5082
2.64788,51.5107
2.65221,51.5131
2.65653,51.5155
2.66085,51.518
2.66518,51.5204
2.6695,51.5228
2.67382,51.5253
2.67815,51.5277
2.68247,51.5302
2.68679,51.5326
2.69111,51.535
2.69544,51.5375
2.69976,51.5399
2.70408,51.5423
2.70841,51.5448
2.71273,51.5472
2.71705,51.5496
2.72138,51.5521
2.7257,51.5545
2.73002,51.5569
2.73434,51.5594
2.73867,51.5618
2.74299,51.5642
2.74731,51.5667
2.75164,51.5691
2.75596,51.5715
2.76028,51.574
2.7646,51.5764
2.76893,51.5789
2.77325,51.5813
2.77757,51.5837
2.78189,51.5862
2.78622,51.5886
2.79054,51.591
2.79486,51.5935
2.79919,51.5959
2.80351,51.5983
2.80783,51.6008
2.81215,51.6032
2.81648,51.6056
2.8208,51.6081
2.82512,51.6105
2.82944,51.6129
2.83377,51.6153
2.83809,51.6178
2.84241,51.6202
2.84673,51.6226
2.85106,51.6251
2.85538,51.6275
2.8597,51.6299
2.86402,51.6324
2.86835,51.6348
2.87267,51.6372
2.87699,51.6397
2.88131,51.6421
2.88564,51.6445
2.88996,51.647
2.89428,51.6494
2.8986,51.6518
2.90293,51.6543
2.90725,51.6567
2.91157,51.6591
2.91589,51.6615
2.92022,51.664
2.92454,51.6664
2.92886,51.6688
2.93318,51.6713
2.93751,51.6737
2.94183,51.6761
2.94615,51.6786
2.95047,51.681
2.95479,51.6834
2.95912,51.6858
2.96344,51.6883
2.96776,51.6907
2.97208,51.6931
2.97641,51.6956
2.98073,51.698
2.98505,51.7004
2.98937,51.7028
2.99369,51.7053
2.99802,51.7077
3.00234,51.7101
3.00666,51.7126
3.01098,51.715
3.01531,51.7174
3.01963,51.7198
3.02395,51.7223
3.02827,51.7247
3.03259,51.7271
3.03692,51.7296
3.04124,51.732
3.04556,51.7344
3.04988,51.7368
3.0542,51.7393
3.05853,51.7417
3.06285,51.7441
3.06717,51.7465
3.07149,51.749
3.07581,51.7514
3.08014,51.7538
3.08446,51.7562
3.08878,51.7587
3.0931,51.7611
3.09742,51.7635
3.10175,51.766
3.10607,51.7684
3.11039,51.7708
3.11471,51.7732
3.11903,51.7757
3.12335,51.7781
3.12768,51.7805
3.132,51.7829
3.13632,51.7854
3.14064,51.7878
3.14496,51.7902
3.14929,51.7926
3.15361,51.7951
3.15793,51.7975
3.16225,51.7999
3.16657,51.8023
3.17089,51.8048
3.17522,51.8072
3.17954,51.8096
3.18386,51.812
3.18818,51.8145
3.1925,51.8169
3.19682,51.8193
3.20115,51.8217
3.20547,51.8241
3.20979,51.8266
3.21411,51.829
3.21843,51.8314
3.22275,51.8338
3.22708,51.8363
3.2314,51.8387
3.23572,51.8411
3.24004,51.8435
3.24436,51.846
3.24868,51.8484
3.253,51.8508
3.25733,51.8532
3.26165,51.8556
3.26597,51.8581
3.27029,51.8605
3.27461,51.8629
3.27893,51.8653
3.28325,51.8678
3.28758,51.8702
3.2919,51.8726
3.29622,51.875
3.30054,51.8774
3.30486,51.8799
3.30918,51.8823
3.3135,51.8847
3.31783,51.8871
3.32215,51.8895
3.32647,51.892
3.33079,51.8944
3.33511,51.8968
3.33943,51.8992
3.34375,51.9016
3.34807,51.9041
3.3524,51.9065
3.35672,51.9089
3.36104,51.9113
3.36536,51.9137
3.36968,51.9162
3.374,51.9186
3.37832,51.921
3.38264,51.9234
3.38697,51.9258
3.39129,51.9283
3.39561,51.9307
3.39993,51.9331
3.40425,51.9355
3.40857,51.9379
3.41289,51.9404
3.41721,51.9428
3.42153,51.9452
3.42585,51.9476
3.43018,51.95
3.4345,51.9524
3.43882,51.9549
3.44314,51.9573
3.44746,51.9597
3.45178,51.9621
3.4561,51.9645
3.46042,51.9669
3.46474,51.9694
3.46906,51.9718
3.47339,51.9742
3.47771,51.9766
3.48203,51.979
3.48635,51.9815
3.49067,51.9839
3.49499,51.9863
3.49931,51.9887
3.50363,51.9911
3.50795,51.9935
3.51227,51.996
3.51659,51.9984
3.52091,52.0008
3.52524,52.0032
3.52956,52.0056
3.53388,52.008
3.5382,52.0104
3.54252,52.0129
3.54684,52.0153
3.55116,52.0177
3.55548,52.0201
3.5598,52.0225
3.56412,52.0249
3.56844,52.0274
3.57276,52.0298
3.57708,52.0322
3.5814,52.0346
3.58573,52.037
3.59005,52.0394
3.59437,52.0418
3.59869,52.0443
3.60301,52.0467
3.60733,52.0491
3.61165,52.0515
3.61597,52.0539
3.62029,52.0563
3.62461,52.0587
3.62893,52.0611
3.63325,52.0636
3.63757,52.066
3.64189,52.0684
3.64621,52.0708
3.65053,52.0732
3.65485,52.0756
3.65917,52.078
3.66349,52.0805
3.66781,52.0829
3.67214,52.0853
3.67646,52.0877
3.68078,52.0901
3.6851,52.0925
3.68942,52.0949
3.69374,52.0973
3.69806,52.0997
3.70238,52.1022
3.7067,52.1046
3.71102,52.107
3.71534,52.1094
3.71966,52.1118
3.72398,52.1142
3.7283,52.1166
3.73262,52.119
3.73694,52.1214
3.74126,52.1239
3.74558,52.1263
3.7499,52.1287
3.75422,52.1311
3.75854,52.1335
3.76286,52.1359
3.76718,52.1383
3.7715,52.1407
3.77582,52.1431
3.78014,52.1456
3.78446,52.148
3.78878,52.1504
3.7931,52.1528
3.79742,52.1552
3.80174,52.1576
3.80606,52.16
3.81038,52.1624
3.8147,52.1648
3.81902,52.1672
3.82334,52.1696
3.82766,52.1721
3.83198,52.1745
3.8363,52.1769
3.84062,52.1793
3.84494,52.1817
3.84926,52.1841
3.85358,52.1865
3.8579,52.1889
3.86222,52.1913
3.86654,52.1937
3.87086,52.1961
3.87518,52.1985
3.8795,52.2009
3.88382,52.2034
3.88814,52.2058
3.89246,52.2082
3.89678,52.2106
3.9011,52.213
3.90542,52.2154
3.90974,52.2178
3.91406,52.2202
3.91838,52.2226
3.9227,52.225
3.92702,52.2274
3.93134,52.2298
3.93566,52.2322
3.93998,52.2346
3.9443,52.237
3.94862,52.2395
3.95294,52.2419
3.95726,52.2443
3.96157,52.2467
3.96589,52.2491
3.97021,52.2515
3.97453,52.2539
3.97885,52.2563
3.98317,52.2587
3.98749,52.2611
3.99181,52.2635
3.99613,52.2659
4.00045,52.2683
4.00477,52.2707
4.00909,52.2731
4.01341,52.2755
4.01773,52.2779
4.02205,52.2803
4.02637,52.2827
4.03069,52.2851
4.03501,52.2875
4.03933,52.2899
4.04365,52.2924
4.04796,52.2948
4.05228,52.2972
4.0566,52.2996
4.06092,52.302
4.06524,52.3044
4.06956,52.3068
4.07388,52.3092
4.0782,52.3116
4.08252,52.314
4.08684,52.3164
4.09116,52.3188
4.09548,52.3212
4.0998,52.3236
4.10412,52.326
4.10843,52.3284
4.11275,52.3308
4.11707,52.3332
4.12139,52.3356
4.12571,52.338
4.13003,52.3404
4.13435,52.3428
4.13867,52.3452
4.14299,52.3476
4.14731,52.35
4.15163,52.3524
4.15595,52.3548
4.16026,52.3572
4.16458,52.3596
4.1689,52.362
4.17322,52.3644
4.17754,52.3668
4.18186,52.3692
4.18618,52.3716
4.1905,52.374
4.19482,52.3764
4.19914,52.3788
4.20346,52.3812
4.20777,52.3836
4.21209,52.386
4.21641,52.3884
4.22073,52.3908
4.22505,52.3932
4.22937,52.3956
4.23369,52.398
4.23801,52.4004
4.24233,52.4028
4.24664,52.4052
4.25096,52.4076
4.25528,52.41
4.2596,52.4124
4.26392,52.4148
4.26824,52.4172
4.27256,52.4196
4.27688,52.422
4.28119,52.4244
4.28551,52.4268
4.28983,52.4292
4.29415,52.4316
4.29847,52.434
4.30279,52.4364
4.30711,52.4388
4.31143,52.4412
4.31574,52.4436
4.32006,52.446
4.32438,52.4484
4.3287,52.4508
4.33302,52.4531
4.33734,52.4555
4.34166,52.4579
4.34597,52.4603
4.35029,52.4627
4.35461,52.4651
4.35893,52.4675
4.36325,52.4699
4.36757,52.4723
4.37189,52.4747
4.3762,52.4771
4.38052,52.4795
4.38484,52.4819
4.38916,52.4843
4.39348,52.4867
4.3978,52.4891
4.40212,52.4915
4.40643,52.4939
4.41075,52.4963
4.41507,52.4987
4.41939,52.5011
4.42371,52.5035
4.42803,52.5058
4.43234,52.5082
4.43666,52.5106
4.44098,52.513
4.4453,52.5154
4.44962,52.5178
4.45394,52.5202
4.45825,52.5226
4.46257,52.525
4.46689,52.5274
4.47121,52.5298
4.47553,52.5322
4.47985,52.5346
4.48416,52.537
4.48848,52.5394
4.4928,52.5417
4.49712,52.5441
4.50144,52.5465
4.50576,52.5489
4.51007,52.5513
4.51439,52.5537
4.51871,52.5561
4.52303,52.5585
4.52735,52.5609
4.53166,52.5633
4.53598,52.5657
4.5403,52.5681
4.54462,52.5705
4.54894,52.5728
4.55325,52.5752
4.55757,52.5776
4.56189,52.58
4.56621,52.5824
4.57053,52.5848
4.57484,52.5872
4.57916,52.5896
4.58348,52.592
4.5878,52.5944
4.59212,52.5968
4.59643,52.5991
4.60075,52.6015
4.60507,52.6039
4.60939,52.6063
4.61371,52.6087
4.61802,52.6111
4.62234,52.6135
4.62666,52.6159
4.63098,52.6183
4.6353,52.6206
4.63961,52.623
4.64393,52.6254
4.64825,52.6278
4.65257,52.6302
4.65688,52.6326
4.6612,52.635
4.66552,52.6374
4.66984,52.6398
4.67416,52.6421
4.67847,52.6445
4.68279,52.6469
4.68711,52.6493
4.69143,52.6517
4.69574,52.6541
4.70006,52.6565
4.70438,52.6589
4.7087,52.6613
4.71301,52.6636
4.71733,52.666
4.72165,52.6684
4.72597,52.6708
4.73028,52.6732
4.7346,52.6756
4.73892,52.678
4.74324,52.6803
4.74755,52.6827
4.75187,52.6851
4.75619,52.6875
4.76051,52.6899
4.76482,52.6923
4.76914,52.6947
4.77346,52.6971
4.77778,52.6994
4.78209,52.7018
4.78641,52.7042
4.79073,52.7066
4.79505,52.709
4.79936,52.7114
4.80368,52.7138
4.808,52.7161
4.81232,52.7185
4.81663,52.7209
4.82095,52.7233
4.82527,52.7257
4.82959,52.7281
4.8339,52.7304
4.83822,52.7328
4.84254,52.7352
4.84686,52.7376
4.85117,52.74
4.85549,52.7424
4.85981,52.7448
4.86412,52.7471
4.86844,52.7495
4.87276,52.7519
4.87708,52.7543
4.88139,52.7567
4.88571,52.7591
4.89003,52.7614
4.89434,52.7638
4.89866,52.7662
4.90298,52.7686
4.9073,52.771
4.91161,52.7734
4.91593,52.7757
4.92025,52.7781
4.92456,52.7805
4.92888,52.7829
4.9332,52.7853
4.93752,52.7876
4.94183,52.79
4.94615,52.7924
4.95047,52.7948
4.95478,52.7972
4.9591,52.7996
4.96342,52.8019
4.96773,52.8043
4.97205,52.8067
4.97637,52.8091
4.98069,52.8115
4.985,52.8138
4.98932,52.8162
4.99364,52.8186
4.99795,52.821
5.00227,52.8234
5.00659,52.8257
5.0109,52.8281
5.01522,52.8305
5.01954,52.8329
5.02385,52.8353
5.02817,52.8376
5.03249,52.84
5.0368,52.8424
5.04112,52.8448
5.04544,52.8472
5.04975,52.8495
5.05407,52.8519
5.05839,52.8543
5.0627,52.8567
5.06702,52.8591
5.07134,52.8614
5.07565,52.8638
5.07997,52.8662
5.08429,52.8686
5.0886,52.871
5.09292,52.8733
5.09724,52.8757
5.10155,52.8781
5.10587,52.8805
5.11019,52.8828
5.1145,52.8852
5.11882,52.8876
5.12314,52.89
5.12745,52.8924
5.13177,52.8947
5.13609,52.8971
5.1404,52.8995
5.14472,52.9019
5.14904,52.9042
5.15335,52.9066
5.15767,52.909
5.16199,52.9114
5.1663,52.9137
5.17062,52.9161
5.17493,52.9185
5.17925,52.9209
5.18357,52.9233
5.18788,52.9256
5.1922,52.928
5.19652,52.9304
5.20083,52.9328
5.20515,52.9351
5.20947,52.9375
5.21378,52.9399
5.2181,52.9423
5.22241,52.9446
5.22673,52.947
5.23105,52.9494
5.23536,52.9518
5.23968,52.9541
5.244,52.9565
5.24831,52.9589
5.25263,52.9613
5.25694,52.9636
5.26126,52.966
5.26558,52.9684
5.26989,52.9708
5.27421,52.9731
5.27853,52.9755
5.28284,52.9779
5.28716,52.9803
5.29147,52.9826
5.29579,52.985
5.30011,52.9874
5.30442,52.9897
5.30874,52.9921
5.31305,52.9945
5.31737,52.9969
5.32169,52.9992
5.326,53.0016
5.33032,53.004
5.33463,53.0064
5.33895,53.0087
5.34327,53.0111
5.34758,53.0135
5.3519,53.0158
5.35621,53.0182
5.36053,53.0206
5.36485,53.023
5.36916,53.0253
5.37348,53.0277
5.37779,53.0301
5.38211,53.0324
5.38643,53.0348
5.39074,53.0372
5.39506,53.0396
5.39937,53.0419
5.40369,53.0443
5.408,53.0467
5.41232,53.049
5.41664,53.0514
5.42095,53.0538
5.42527,53.0562
5.42958,53.0585
5.4339,53.0609
5.43821,53.0633
5.44253,53.0656
5.44685,53.068
5.45116,53.0704
5.45548,53.0727
5.45979,53.0751
5.46411,53.0775
5.46842,53.0799
5.47274,53.0822
5.47706,53.0846
5.48137,53.087
5.48569,53.0893
5.49,53.0917
5.49432,53.0941
5.49863,53.0964
5.50295,53.0988
5.50726,53.1012
5.51158,53.1035
5.5159,53.1059
5.52021,53.1083
5.52453,53.1107
5.52884,53.113
5.53316,53.1154
5.53747,53.1178
5.54179,53.1201
5.5461,53.1225
5.55042,53.1249
5.55473,53.1272
5.55905,53.1296
5.56337,53.132
5.56768,53.1343
5.572,53.1367
5.57631,53.1391
5.58063,53.1414
5.58494,53.1438
5.58926,53.1462
5.59357,53.1485
5.59789,53.1509
5.6022,53.1533
5.60652,53.1556
5.61083,53.158
5.61515,53.1604
5.61946,53.1627
5.62378,53.1651
5.62809,53.1675
5.63241,53.1698
5.63673,53.1722
5.64104,53.1745
5.64536,53.1769
5.64967,53.1793
5.65399,53.1816
5.6583,53.184
5.66262,53.1864
5.66693,53.1887
5.67125,53.1911
5.67556,53.1935
5.67988,53.1958
5.68419,53.1982
5.68851,53.2006
5.69282,53.2029
5.69714,53.2053
5.70145,53.2077
5.70577,53.21
5.71008,53.2124
5.7144,53.2147
5.71871,53.2171
5.72303,53.2195
5.72734,53.2218
5.73166,53.2242
5.73597,53.2266
5.74029,53.2289
5.7446,53.2313
5.74892,53.2336
5.75323,53.236
5.75755,53.2384
5.76186,53.2407
5.76618,53.2431
5.77049,53.2455
5.77481,53.2478
5.77912,53.2502
5.78344,53.2525
5.78775,53.2549
5.79206,53.2573
5.79638,53.2596
5.80069,53.262
5.80501,53.2644
5.80932,53.2667
5.81364,53.2691
5.81795,53.2714
5.82227,53.2738
5.82658,53.2762
5.8309,53.2785
5.83521,53.2809
5.83953,53.2832
5.84384,53.2856
5.84816,53.288
5.85247,53.2903
5.85679,53.2927
5.8611,53.295
5.86541,53.2974
5.86973,53.2998
5.87404,53.3021
5.87836,53.3045
5.88267,53.3068
5.88699,53.3092
5.8913,53.3116
5.89562,53.3139
5.89993,53.3163
5.90425,53.3186
5.90856,53.321
5.91287,53.3234
5.91719,53.3257
5.9215,53.3281
5.92582,53.3304
5.93013,53.3328
5.93445,53.3351
5.93876,53.3375
5.94307,53.3399
5.94739,53.3422
5.9517,53.3446
5.95602,53.3469
5.96033,53.3493
5.96465,53.3517
5.96896,53.354
5.97328,53.3564
5.97759,53.3587
5.9819,53.3611
5.98622,53.3634
5.99053,53.3658
5.99485,53.3682
5.99916,53.3705
6.00348,53.3729
6.00779,53.3752
6.0121,53.3776
6.01642,53.3799
6.02073,53.3823
6.02505,53.3846
6.02936,53.387
6.03367,53.3894
6.03799,53.3917
6.0423,53.3941
6.04662,53.3964
6.05093,53.3988
6.05524,53.4011
6.05956,53.4035
6.06387,53.4058
6.06819,53.4082
6.0725,53.4106
6.07682,53.4129
6.08113,53.4153
6.08544,53.4176
6.08976,53.42
6.09407,53.4223
6.09839,53.4247
6.1027,53.427
6.10701,53.4294
