x,y
0.282455,50.4886
0.284954,50.4929
0.287453,50.4973
0.289952,50.5016
0.292451,50.5059
0.294951,50.5102
0.29745,50.5145
0.299949,50.5189
0.302448,50.5232
0.304947,50.5275
0.307446,50.5318
0.309945,50.5361
0.312444,50.5404
0.314944,50.5448
0.317443,50.5491
0.319942,50.5534
0.322441,50.5577
0.32494,50.562
0.327439,50.5663
0.329938,50.5707
0.332437,50.575
0.334936,50.5793
0.337435,50.5836
0.339934,50.5879
0.342433,50.5922
0.344932,50.5965
0.347431,50.6009
0.34993,50.6052
0.352429,50.6095
0.354928,50.6138
0.357427,50.6181
0.359926,50.6224
0.362425,50.6268
0.364924,50.6311
0.367423,50.6354
0.369922,50.6397
0.372421,50.644
0.37492,50.6483
0.377419,50.6526
0.379918,50.657
0.382417,50.6613
0.384916,50.6656
0.387415,50.6699
0.389913,50.6742
0.392412,50.6785
0.394911,50.6828
0.39741,50.6871
0.399909,50.6915
0.402408,50.6958
0.404907,50.7001
0.407405,50.7044
0.409904,50.7087
0.412403,50.713
0.414902,50.7173
0.417401,50.7216
0.4199,50.726
0.422398,50.7303
0.424897,50.7346
0.427396,50.7389
0.429895,50.7432
0.432393,50.7475
0.434892,50.7518
0.437391,50.7561
0.43989,50.7605
0.442388,50.7648
0.444887,50.7691
0.447386,50.7734
0.449885,50.7777
0.452383,50.782
0.454882,50.7863
0.457381,50.7906
0.459879,50.7949
0.462378,50.7993
0.464877,50.8036
0.467375,50.8079
0.469874,50.8122
0.472373,50.8165
0.474871,50.8208
0.47737,50.8251
0.479869,50.8294
0.482367,50.8337
0.484866,50.838
0.487365,50.8424
0.489863,50.8467
0.492362,50.851
0.49486,50.8553
0.497359,50.8596
0.499857,50.8639
0.502356,50.8682
0.504855,50.8725
0.507353,50.8768
0.509852,50.8811
0.51235,50.8854
0.514849,50.8897
0.517347,50.8941
0.519846,50.8984
0.522344,50.9027
0.524843,50.907
0.527341,50.9113
0.52984,50.9156
0.532338,50.9199
0.534837,50.9242
0.537335,50.9285
0.539834,50.9328
0.542332,50.9371
0.544831,50.9414
0.547329,50.9457
0.549828,50.9501
0.552326,50.9544
0.554824,50.9587
0.557323,50.963
0.559821,50.9673
0.56232,50.9716
0.564818,50.9759
0.567316,50.9802
0.569815,50.9845
0.572313,50.9888
0.574811,50.9931
0.57731,50.9974
0.579808,51.0017
0.582306,51.006
0.584805,51.0103
0.587303,51.0146
0.589801,51.0189
0.5923,51.0233
0.594798,51.0276
0.597296,51.0319
0.599795,51.0362
0.602293,51.0405
0.604791,51.0448
0.607289,51.0491
0.609788,51.0534
0.612286,51.0577
0.614784,51.062
0.617282,51.0663
0.619781,51.0706
0.622279,51.0749
0.624777,51.0792
0.627275,51.0835
0.629774,51.0878
0.632272,51.0921
0.63477,51.0964
0.637268,51.1007
0.639766,51.105
0.642264,51.1093
0.644763,51.1136
0.647261,51.1179
0.649759,51.1222
0.652257,51.1265
0.654755,51.1308
0.657253,51.1351
0.659751,51.1394
0.66225,51.1437
0.664748,51.148
0.667246,51.1523
0.669744,51.1566
0.672242,51.161
0.67474,51.1653
0.677238,51.1696
0.679736,51.1739
0.682234,51.1782
0.684732,51.1825
0.68723,51.1868
0.689728,51.1911
0.692226,51.1954
0.694724,51.1997
0.697222,51.204
0.69972,51.2083
0.702218,51.2126
0.704716,51.2169
0.707214,51.2212
0.709712,51.2255
0.71221,51.2298
0.714708,51.2341
0.717206,51.2384
0.719704,51.2427
0.722202,51.247
0.7247,51.2513
0.727198,51.2556
0.729696,51.2599
0.732194,51.2642
0.734692,51.2685
0.73719,51.2728
0.739688,51.2771
0.742185,51.2813
0.744683,51.2856
0.747181,51.2899
0.749679,51.2942
0.752177,51.2985
0.754675,51.3028
0.757173,51.3071
0.75967,51.3114
0.762168,51.3157
0.764666,51.32
0.767164,51.3243
0.769662,51.3286
0.772159,51.3329
0.774657,51.3372
0.777155,51.3415
0.779653,51.3458
0.782151,51.3501
0.784648,51.3544
0.787146,51.3587
0.789644,51.363
0.792142,51.3673
0.794639,51.3716
0.797137,51.3759
0.799635,51.3802
0.802132,51.3845
0.80463,51.3888
0.807128,51.3931
0.809626,51.3974
0.812123,51.4017
0.814621,51.406
0.817119,51.4103
0.819616,51.4145
0.822114,51.4188
0.824612,51.4231
0.827109,51.4274
0.829607,51.4317
0.832104,51.436
0.834602,51.4403
0.8371,51.4446
0.839597,51.4489
0.842095,51.4532
0.844592,51.4575
0.84709,51.4618
0.849588,51.4661
0.852085,51.4704
0.854583,51.4747
0.85708,51.479
0.859578,51.4833
0.862075,51.4876
0.864573,51.4918
0.86707,51.4961
0.869568,51.5004
0.872066,51.5047
0.874563,51.509
0.877061,51.5133
0.879558,51.5176
0.882055,51.5219
0.884553,51.5262
0.88705,51.5305
0.889548,51.5348
0.892045,51.5391
0.894543,51.5434
0.89704,51.5476
0.899538,51.5519
0.902035,51.5562
0.904533,51.5605
0.90703,51.5648
0.909527,51.5691
0.912025,51.5734
0.914522,51.5777
0.91702,51.582
0.919517,51.5863
0.922014,51.5906
0.924512,51.5948
0.927009,51.5991
0.929506,51.6034
0.932004,51.6077
0.934501,51.612
0.936998,51.6163
0.939496,51.6206
0.941993,51.6249
0.94449,51.6292
0.946988,51.6335
0.949485,51.6378
0.951982,51.642
0.954479,51.6463
0.956977,51.6506
0.959474,51.6549
0.961971,51.6592
0.964468,51.6635
0.966966,51.6678
0.969463,51.6721
0.97196,51.6764
0.974457,51.6806
0.976955,51.6849
0.979452,51.6892
0.981949,51.6935
0.984446,51.6978
0.986943,51.7021
0.989441,51.7064
0.991938,51.7107
0.994435,51.7149
0.996932,51.7192
0.999429,51.7235
1.00193,51.7278
1.00442,51.7321
1.00692,51.7364
1.00942,51.7407
1.01191,51.745
1.01441,51.7492
1.01691,51.7535
1.01941,51.7578
1.0219,51.7621
1.0244,51.7664
1.0269,51.7707
1.02939,51.775
1.03189,51.7792
1.03439,51.7835
1.03689,51.7878
1.03938,51.7921
1.04188,51.7964
1.04438,51.8007
1.04687,51.805
1.04937,51.8092
1.05187,51.8135
1.05436,51.8178
1.05686,51.8221
1.05936,51.8264
1.06186,51.8307
1.06435,51.835
1.06685,51.8392
1.06935,51.8435
1.07184,51.8478
1.07434,51.8521
1.07684,51.8564
1.07933,51.8607
1.08183,51.8649
1.08433,51.8692
1.08682,51.8735
1.08932,51.8778
1.09182,51.8821
1.09432,51.8864
1.09681,51.8906
1.09931,51.8949
1.10181,51.8992
1.1043,51.9035
1.1068,51.9078
1.1093,51.9121
1.11179,51.9163
1.11429,51.9206
1.11679,51.9249
1.11928,51.9292
1.12178,51.9335
1.12428,51.9378
1.12677,51.942
1.12927,51.9463
1.13177,51.9506
1.13426,51.9549
1.13676,51.9592
1.13926,51.9634
1.14175,51.9677
1.14425,51.972
1.14675,51.9763
1.14925,51.9806
1.15174,51.9849
1.15424,51.9891
1.15674,51.9934
1.15923,51.9977
1.16173,52.002
1.16423,52.0063
1.16672,52.0105
1.16922,52.0148
1.17172,52.0191
1.17421,52.0234
1.17671,52.0277
1.17921,52.0319
1.1817,52.0362
1.1842,52.0405
1.1867,52.0448
1.18919,52.0491
1.19169,52.0533
1.19418,52.0576
1.19668,52.0619
1.19918,52.0662
1.20167,52.0705
1.20417,52.0747
1.20667,52.079
1.20916,52.0833
1.21166,52.0876
1.21416,52.0918
1.21665,52.0961
1.21915,52.1004
1.22165,52.1047
1.22414,52.109
1.22664,52.1132
1.22914,52.1175
1.23163,52.1218
1.23413,52.1261
1.23663,52.1303
1.23912,52.1346
1.24162,52.1389
1.24412,52.1432
1.24661,52.1475
1.24911,52.1517
1.2516,52.156
1.2541,52.1603
1.2566,52.1646
1.25909,52.1688
1.26159,52.1731
1.26409,52.1774
1.26658,52.1817
1.26908,52.1859
1.27158,52.1902
1.27407,52.1945
1.27657,52.1988
1.27906,52.203
1.28156,52.2073
1.28406,52.2116
1.28655,52.2159
1.28905,52.2201
1.29155,52.2244
1.29404,52.2287
1.29654,52.233
1.29904,52.2372
1.30153,52.2415
1.30403,52.2458
1.30652,52.2501
1.30902,52.2543
1.31152,52.2586
1.31401,52.2629
1.31651,52.2672
1.31901,52.2714
1.3215,52.2757
1.324,52.28
1.32649,52.2843
1.32899,52.2885
1.33149,52.2928
1.33398,52.2971
1.33648,52.3014
1.33898,52.3056
1.34147,52.3099
1.34397,52.3142
1.34646,52.3184
1.34896,52.3227
1.35146,52.327
1.35395,52.3313
1.35645,52.3355
1.35894,52.3398
1.36144,52.3441
1.36394,52.3483
1.36643,52.3526
1.36893,52.3569
1.37142,52.3612
1.37392,52.3654
1.37642,52.3697
1.37891,52.374
1.38141,52.3782
1.38391,52.3825
1.3864,52.3868
1.3889,52.3911
1.39139,52.3953
1.39389,52.3996
1.39639,52.4039
1.39888,52.4081
1.40138,52.4124
1.40387,52.4167
1.40637,52.421
1.40887,52.4252
1.41136,52.4295
1.41386,52.4338
1.41635,52.438
1.41885,52.4423
1.42135,52.4466
1.42384,52.4508
1.42634,52.4551
1.42883,52.4594
1.43133,52.4636
1.43382,52.4679
1.43632,52.4722
1.43882,52.4765
1.44131,52.4807
1.44381,52.485
1.4463,52.4893
1.4488,52.4935
1.4513,52.4978
1.45379,52.5021
1.45629,52.5063
1.45878,52.5106
1.46128,52.5149
1.46378,52.5191
1.46627,52.5234
1.46877,52.5277
1.47126,52.5319
1.47376,52.5362
1.47625,52.5405
1.47875,52.5447
1.48125,52.549
1.48374,52.5533
1.48624,52.5575
1.48873,52.5618
1.49123,52.5661
1.49372,52.5703
1.49622,52.5746
1.49872,52.5789
1.50121,52.5831
1.50371,52.5874
1.5062,52.5917
1.5087,52.5959
1.51119,52.6002
1.51369,52.6045
1.51619,52.6087
1.51868,52.613
1.52118,52.6173
1.52367,52.6215
1.52617,52.6258
1.52866,52.6301
1.53116,52.6343
1.53366,52.6386
1.53615,52.6429
1.53865,52.6471
1.54114,52.6514
1.54364,52.6556
1.54613,52.6599
1.54863,52.6642
1.55112,52.6684
1.55362,52.6727
1.55612,52.677
1.55861,52.6812
1.56111,52.6855
1.5636,52.6898
1.5661,52.694
1.56859,52.6983
1.57109,52.7025
1.57358,52.7068
1.57608,52.7111
1.57858,52.7153
1.58107,52.7196
1.58357,52.7239
1.58606,52.7281
1.58856,52.7324
1.59105,52.7366
1.59355,52.7409
1.59604,52.7452
1.59854,52.7494
1.60103,52.7537
1.60353,52.758
1.60603,52.7622
1.60852,52.7665
1.61102,52.7707
1.61351,52.775
1.61601,52.7793
1.6185,52.7835
1.621,52.7878
1.62349,52.792
1.62599,52.7963
1.62848,52.8006
1.63098,52.8048
1.63347,52.8091
1.63597,52.8133
1.63847,52.8176
1.64096,52.8219
1.64346,52.8261
1.64595,52.8304
1.64845,52.8346
1.65094,52.8389
1.65344,52.8432
1.65593,52.8474
1.65843,52.8517
1.66092,52.8559
1.66342,52.8602
1.66591,52.8645
1.66841,52.8687
1.6709,52.873
1.6734,52.8772
1.67589,52.8815
1.67839,52.8858
1.68089,52.89
1.68338,52.8943
1.68588,52.8985
1.68837,52.9028
1.69087,52.907
1.69336,52.9113
1.69586,52.9156
1.69835,52.9198
1.70085,52.9241
1.70334,52.9283
1.70584,52.9326
1.70833,52.9368
1.71083,52.9411
1.71332,52.9454
1.71582,52.9496
1.71831,52.9539
1.72081,52.9581
1.7233,52.9624
1.7258,52.9666
1.72829,52.9709
1.73079,52.9752
1.73328,52.9794
1.73578,52.9837
1.73827,52.9879
1.74077,52.9922
1.74326,52.9964
1.74576,53.0007
1.74825,53.0049
1.75075,53.0092
1.75324,53.0135
1.75574,53.0177
1.75823,53.022
1.76073,53.0262
1.76322,53.0305
1.76572,53.0347
1.76821,53.039
1.77071,53.0432
1.7732,53.0475
1.7757,53.0517
1.77819,53.056
1.78069,53.0603
1.78318,53.0645
1.78568,53.0688
1.78817,53.073
1.79067,53.0773
1.79316,53.0815
1.79566,53.0858
1.79815,53.09
1.80065,53.0943
1.80314,53.0985
1.80564,53.1028
1.80813,53.107
1.81063,53.1113
1.81312,53.1156
1.81562,53.1198
1.81811,53.1241
1.82061,53.1283
1.8231,53.1326
1.8256,53.1368
1.82809,53.1411
1.83058,53.1453
1.83308,53.1496
1.83557,53.1538
1.83807,53.1581
1.84056,53.1623
1.84306,53.1666
1.84555,53.1708
1.84805,53.1751
1.85054,53.1793
1.85304,53.1836
1.85553,53.1878
1.85803,53.1921
1.86052,53.1963
1.86302,53.2006
1.86551,53.2048
1.86801,53.2091
1.8705,53.2133
1.873,53.2176
1.87549,53.2218
1.87798,53.2261
1.88048,53.2303
1.88297,53.2346
1.88547,53.2388
1.88796,53.2431
1.89046,53.2473
1.89295,53.2516
1.89545,53.2558
1.89794,53.2601
1.90044,53.2643
1.90293,53.2686
1.90543,53.2728
1.90792,53.2771
1.91041,53.2813
1.91291,53.2856
1.9154,53.2898
1.9179,53.2941
1.92039,53.2983
1.92289,53.3026
1.92538,53.3068
1.92788,53.3111
1.93037,53.3153
1.93286,53.3196
1.93536,53.3238
1.93785,53.328
1.94035,53.3323
1.94284,53.3365
1.94534,53.3408
1.94783,53.345
1.95033,53.3493
1.95282,53.3535
1.95532,53.3578
1.95781,53.362
1.9603,53.3663
1.9628,53.3705
1.96529,53.3748
1.96779,53.379
1.97028,53.3833
1.97278,53.3875
1.97527,53.3917
1.97776,53.396
1.98026,53.4002
1.98275,53.4045
1.98525,53.4087
1.98774,53.413
1.99024,53.4172
1.99273,53.4215
1.99523,53.4257
1.99772,53.43
2.00021,53.4342
2.00271,53.4384
2.0052,53.4427
2.0077,53.4469
2.01019,53.4512
2.01269,53.4554
2.01518,53.4597
2.01767,53.4639
2.02017,53.4682
2.02266,53.4724
2.02516,53.4766
2.02765,53.4809
2.03014,53.4851
2.03264,53.4894
2.03513,53.4936
2.03763,53.4979
2.04012,53.5021
2.04262,53.5063
2.04511,53.5106
2.0476,53.5148
2.0501,53.5191
2.05259,53.5233
2.05509,53.5276
2.05758,53.5318
2.06007,53.536
2.06257,53.5403
2.06506,53.5445
2.06756,53.5488
2.07005,53.553
2.07255,53.5572
2.07504,53.5615
2.07753,53.5657
2.08003,53.57
2.08252,53.5742
2.08502,53.5785
2.08751,53.5827
2.09,53.5869
2.0925,53.5912
2.09499,53.5954
2.09749,53.5997
2.09998,53.6039
2.10247,53.6081
2.10497,53.6124
2.10746,53.6166
2.10996,53.6209
2.11245,53.6251
2.11494,53.6293
2.11744,53.6336
2.11993,53.6378
2.12243,53.6421
2.12492,53.6463
2.12741,53.6505
2.12991,53.6548
2.1324,53.659
2.1349,53.6633
2.13739,53.6675
2.13988,53.6717
2.14238,53.676
2.14487,53.6802
2.14737,53.6844
2.14986,53.6887
2.15235,53.6929
2.15485,53.6972
2.15734,53.7014
2.15983,53.7056
2.16233,53.7099
2.16482,53.7141
2.16732,53.7183
2.16981,53.7226
2.1723,53.7268
2.1748,53.7311
2.17729,53.7353
2.17979,53.7395
2.18228,53.7438
2.18477,53.748
2.18727,53.7522
2.18976,53.7565
2.19225,53.7607
2.19475,53.765
2.19724,53.7692
2.19974,53.7734
2.20223,53.7777
2.20472,53.7819
2.20722,53.7861
2.20971,53.7904
2.2122,53.7946
2.2147,53.7988
2.21719,53.8031
2.21968,53.8073
2.22218,53.8115
2.22467,53.8158
2.22717,53.82
2.22966,53.8243
2.23215,53.8285
2.23465,53.8327
2.23714,53.837
2.23963,53.8412
2.24213,53.8454
2.24462,53.8497
2.24711,53.8539
2.24961,53.8581
2.2521,53.8624
2.2546,53.8666
2.25709,53.8708
2.25958,53.8751
2.26208,53.8793
2.26457,53.8835
2.26706,53.8878
2.26956,53.892
2.27205,53.8962
2.27454,53.9005
2.27704,53.9047
2.27953,53.9089
2.28202,53.9132
2.28452,53.9174
2.28701,53.9216
2.28951,53.9259
2.292,53.9301
2.29449,53.9343
2.29699,53.9386
2.29948,53.9428
2.30197,53.947
2.30447,53.9513
2.30696,53.9555
2.30945,53.9597
2.31195,53.9639
2.31444,53.9682
2.31693,53.9724
2.31943,53.9766
2.32192,53.9809
2.32441,53.9851
2.32691,53.9893
2.3294,53.9936
2.33189,53.9978
2.33439,54.002
2.33688,54.0063
2.33937,54.0105
2.34187,54.0147
2.34436,54.0189
2.34685,54.0232
2.34935,54.0274
2.35184,54.0316
2.35433,54.0359
2.35683,54.0401
2.35932,54.0443
2.36181,54.0485
2.36431,54.0528
2.3668,54.057
2.36929,54.0612
2.37179,54.0655
2.37428,54.0697
2.37677,54.0739
2.37927,54.0782
2.38176,54.0824
2.38425,54.0866
2.38675,54.0908
2.38924,54.0951
2.39173,54.0993
2.39423,54.1035
2.39672,54.1077
2.39921,54.112
2.4017,54.1162
2.4042,54.1204
2.40669,54.1247
2.40918,54.1289
2.41168,54.1331
2.41417,54.1373
2.41666,54.1416
2.41916,54.1458
2.42165,54.15
2.42414,54.1542
2.42664,54.1585
2.42913,54.1627
2.43162,54.1669
2.43412,54.1712
2.43661,54.1754
2.4391,54.1796
2.44159,54.1838
2.44409,54.1881
2.44658,54.1923
2.44907,54.1965
2.45157,54.2007
2.45406,54.205
2.45655,54.2092
2.45905,54.2134
2.46154,54.2176
2.46403,54.2219
2.46652,54.2261
2.46902,54.2303
2.47151,54.2345
2.474,54.2388
2.4765,54.243
2.47899,54.2472
2.48148,54.2514
2.48398,54.2557
2.48647,54.2599
2.48896,54.2641
2.49145,54.2683
2.49395,54.2725
2.49644,54.2768
2.49893,54.281
2.50143,54.2852
2.50392,54.2894
2.50641,54.2937
2.5089,54.2979
2.5114,54.3021
2.51389,54.3063
2.51638,54.3106
2.51888,54.3148
2.52137,54.319
2.52386,54.3232
2.52635,54.3274
2.52885,54.3317
2.53134,54.3359
2.53383,54.3401
2.53633,54.3443
2.53882,54.3486
2.54131,54.3528
2.5438,54.357
2.5463,54.3612
2.54879,54.3654
2.55128,54.3697
2.55377,54.3739
2.55627,54.3781
2.55876,54.3823
2.56125,54.3865
2.56375,54.3908
2.56624,54.395
2.56873,54.3992
2.57122,54.4034
2.57372,54.4076
2.57621,54.4119
2.5787,54.4161
2.58119,54.4203
2.58369,54.4245
2.58618,54.4287
2.58867,54.433
2.59116,54.4372
2.59366,54.4414
2.59615,54.4456
2.59864,54.4498
2.60114,54.4541
2.60363,54.4583
2.60612,54.4625
2.60861,54.4667
2.61111,54.4709
2.6136,54.4752
2.61609,54.4794
2.61858,54.4836
2.62108,54.4878
2.62357,54.492
2.62606,54.4962
2.62855,54.5005
2.63105,54.5047
2.63354,54.5089
2.63603,54.5131
2.63852,54.5173
2.64102,54.5215
2.64351,54.5258
2.646,54.53
2.64849,54.5342
2.65099,54.5384
2.65348,54.5426
2.65597,54.5469
2.65846,54.5511
2.66096,54.5553
2.66345,54.5595
2.66594,54.5637
2.66843,54.5679
2.67093,54.5721
2.67342,54.5764
2.67591,54.5806
2.6784,54.5848
2.68089,54.589
2.68339,54.5932
2.68588,54.5974
2.68837,54.6017
2.69086,54.6059
2.69336,54.6101
2.69585,54.6143
2.69834,54.6185
2.70083,54.6227
2.70333,54.6269
2.70582,54.6312
2.70831,54.6354
2.7108,54.6396
2.7133,54.6438
2.71579,54.648
2.71828,54.6522
2.72077,54.6564
2.72326,54.6607
2.72576,54.6649
2.72825,54.6691
2.73074,54.6733
2.73323,54.6775
2.73573,54.6817
2.73822,54.6859
2.74071,54.6902
2.7432,54.6944
2.74569,54.6986
2.74819,54.7028
2.75068,54.707
2.75317,54.7112
2.75566,54.7154
2.75816,54.7196
2.76065,54.7239
2.76314,54.7281
2.76563,54.7323
2.76812,54.7365
2.77062,54.7407
2.77311,54.7449
2.7756,54.7491
2.77809,54.7533
2.78058,54.7575
2.78308,54.7618
2.78557,54.766
2.78806,54.7702
2.79055,54.7744
2.79304,54.7786
2.79554,54.7828
2.79803,54.787
2.80052,54.7912
2.80301,54.7954
2.8055,54.7997
2.808,54.8039
2.81049,54.8081
2.81298,54.8123
2.81547,54.8165
2.81796,54.8207
2.82046,54.8249
2.82295,54.8291
2.82544,54.8333
2.82793,54.8375
2.83042,54.8418
2.83292,54.846
2.83541,54.8502
2.8379,54.8544
2.84039,54.8586
2.84288,54.8628
2.84538,54.867
2.84787,54.8712
2.85036,54.8754
2.85285,54.8796
2.85534,54.8838
2.85784,54.888
2.86033,54.8923
2.86282,54.8965
2.86531,54.9007
2.8678,54.9049
2.8703,54.9091
2.87279,54.9133
2.87528,54.9175
2.87777,54.9217
2.88026,54.9259
2.88275,54.9301
2.88525,54.9343
2.88774,54.9385
2.89023,54.9427
2.89272,54.9469
2.89521,54.9512
2.89771,54.9554
2.9002,54.9596
2.90269,54.9638
2.90518,54.968
2.90767,54.9722
2.91016,54.9764
2.91266,54.9806
2.91515,54.9848
2.91764,54.989
2.92013,54.9932
2.92262,54.9974
2.92511,55.0016
2.92761,55.0058
2.9301,55.01
2.93259,55.0142
2.93508,55.0184
2.93757,55.0226
2.94006,55.0268
2.94256,55.0311
2.94505,55.0353
2.94754,55.0395
2.95003,55.0437
2.95252,55.0479
2.95501,55.0521
2.95751,55.0563
2.96,55.0605
2.96249,55.0647
2.96498,55.0689
2.96747,55.0731
2.96996,55.0773
2.97245,55.0815
2.97495,55.0857
2.97744,55.0899
2.97993,55.0941
2.98242,55.0983
2.98491,55.1025
2.9874,55.1067
2.9899,55.1109
2.99239,55.1151
2.99488,55.1193
2.99737,55.1235
2.99986,55.1277
3.00235,55.1319
3.00484,55.1361
3.00734,55.1403
3.00983,55.1445
3.01232,55.1487
3.01481,55.1529
3.0173,55.1571
3.01979,55.1613
3.02228,55.1655
3.02478,55.1697
3.02727,55.1739
3.02976,55.1781
3.03225,55.1823
3.03474,55.1865
3.03723,55.1907
3.03972,55.1949
3.04222,55.1991
3.04471,55.2033
3.0472,55.2075
3.04969,55.2117
3.05218,55.2159
3.05467,55.2201
3.05716,55.2243
3.05965,55.2285
3.06215,55.2327
3.06464,55.2369
3.06713,55.2411
3.06962,55.2453
3.07211,55.2495
3.0746,55.2537
3.07709,55.2579
3.07959,55.2621
3.08208,55.2663
3.08457,55.2705
3.08706,55.2747
3.08955,55.2789
3.09204,55.2831
3.09453,55.2873
3.09702,55.2915
3.09951,55.2957
3.10201,55.2999
3.1045,55.3041
3.10699,55.3083
3.10948,55.3125
3.11197,55.3167
3.11446,55.3209
3.11695,55.3251
3.11944,55.3293
3.12194,55.3335
3.12443,55.3377
3.12692,55.3419
3.12941,55.3461
3.1319,55.3503
3.13439,55.3545
3.13688,55.3587
3.13937,55.3629
3.14186,55.3671
3.14436,55.3713
3.14685,55.3755
3.14934,55.3796
3.15183,55.3838
3.15432,55.388
3.15681,55.3922
3.1593,55.3964
3.16179,55.4006
3.16428,55.4048
3.16677,55.409
3.16927,55.4132
3.17176,55.4174
3.17425,55.4216
3.17674,55.4258
3.17923,55.43
3.18172,55.4342
3.18421,55.4384
3.1867,55.4426
3.18919,55.4468
3.19168,55.451
3.19418,55.4551
3.19667,55.4593
3.19916,55.4635
3.20165,55.4677
3.20414,55.4719
3.20663,55.4761
3.20912,55.4803
3.21161,55.4845
3.2141,55.4887
3.21659,55.4929
3.21908,55.4971
3.22158,55.5013
3.22407,55.5055
3.22656,55.5097
3.22905,55.5138
3.23154,55.518
3.23403,55.5222
3.23652,55.5264
3.23901,55.5306
3.2415,55.5348
3.24399,55.539
3.24648,55.5432
3.24897,55.5474
3.25146,55.5516
3.25396,55.5558
3.25645,55.56
3.25894,55.5641
3.26143,55.5683
3.26392,55.5725
3.26641,55.5767
3.2689,55.5809
3.27139,55.5851
3.27388,55.5893
3.27637,55.5935
3.27886,55.5977
3.28135,55.6019
3.28384,55.606
3.28633,55.6102
3.28883,55.6144
3.29132,55.6186
3.29381,55.6228
3.2963,55.627
3.29879,55.6312
3.30128,55.6354
3.30377,55.6396
3.30626,55.6438
3.30875,55.6479
3.31124,55.6521
3.31373,55.6563
3.31622,55.6605
3.31871,55.6647
3.3212,55.6689
3.32369,55.6731
3.32618,55.6773
3.32868,55.6814
3.33117,55.6856
3.33366,55.6898
3.33615,55.694
3.33864,55.6982
3.34113,55.7024
3.34362,55.7066
3.34611,55.7108
3.3486,55.7149
3.35109,55.7191
3.35358,55.7233
3.35607,55.7275
3.35856,55.7317
3.36105,55.7359
3.36354,55.7401
3.36603,55.7443
3.36852,55.7484
3.37101,55.7526
3.3735,55.7568
3.37599,55.761
3.37849,55.7652
3.38098,55.7694
3.38347,55.7736
3.38596,55.7777
3.38845,55.7819
3.39094,55.7861
3.39343,55.7903
3.39592,55.7945
3.39841,55.7987
3.4009,55.8029
3.40339,55.807
3.40588,55.8112
3.40837,55.8154
3.41086,55.8196
3.41335,55.8238
3.41584,55.828
3.41833,55.8321
3.42082,55.8363
3.42331,55.8405
3.4258,55.8447
3.42829,55.8489
3.43078,55.8531
3.43327,55.8572
3.43576,55.8614
3.43825,55.8656
3.44074,55.8698
3.44323,55.874
3.44572,55.8782
3.44821,55.8823
3.4507,55.8865
3.45319,55.8907
3.45568,55.8949
3.45817,55.8991
3.46066,55.9033
3.46315,55.9074
3.46565,55.9116
3.46814,55.9158
3.47063,55.92
3.47312,55.9242
3.47561,55.9283
3.4781,55.9325
3.48059,55.9367
3.48308,55.9409
3.48557,55.9451
3.48806,55.9493
3.49055,55.9534
3.49304,55.9576
3.49553,55.9618
3.49802,55.966
3.50051,55.9702
3.503,55.9743
3.50549,55.9785
3.50798,55.9827
3.51047,55.9869
3.51296,55.9911
3.51545,55.9952
